system:index,city_id,countryCode,mean,.geo
00000000000000000098,739,ESP,774.6350586269352,
000000000000000000c5,784,ESP,141.05947105319157,
000000000000000000c6,785,ESP,199.9280073527898,
000000000000000000d3,798,ESP,399.58364758599004,
000000000000000000d9,804,ESP,356.6854581911279,
000000000000000000f3,823,ESP,46.396117616268384,
00000000000000000104,840,ESP,61.277617451254834,
00000000000000000108,844,ESP,59.64867866271698,
0000000000000000011b,863,ESP,28.669439493446614,
00000000000000000134,888,ESP,24.803744605578604,
0000000000000000013b,895,ESP,8.795112824656409,
0000000000000000013e,898,ESP,602.5195015476351,
00000000000000000169,941,ESP,512.1031260532114,
00000000000000000172,950,ESP,62.2690711576101,
0000000000000000017e,962,ESP,2450.512236621135,
00000000000000000181,965,ESP,691.0819147667781,
000000000000000001bc,1024,ESP,10.359410457305799,
000000000000000001c8,1036,ESP,2016.813451636211,
000000000000000001cc,1040,ESP,418.2329201613189,
000000000000000001cf,1043,ESP,11.142869787550694,
000000000000000001d0,1044,ESP,886.851791653061,
000000000000000001d3,1047,ESP,389.11662731678814,
000000000000000001f2,1078,ESP,2588.219804033838,
0000000000000000020b,1103,ESP,9.33075662543469,
0000000000000000023c,1152,ESP,297.23225757774657,
00000000000000000245,1161,ESP,2.3698817739204765,
0000000000000000024e,9,ESP,58.848717357087544,
00000000000000000271,43,ESP,738.2189068867855,
00000000000000000273,45,ESP,985.7784994446431,
00000000000000000274,46,ESP,1250.0629934550136,
00000000000000000277,49,ESP,657.4763811204724,
00000000000000000278,50,ESP,70.45417688643184,
00000000000000000279,51,ESP,29.32184809826259,
0000000000000000029a,84,ESP,347.55892962696936,
0000000000000000029c,86,ESP,69.93631822069909,
000000000000000002a0,90,ESP,1326.4190246081348,
000000000000000002aa,100,ESP,644.7481931731369,
000000000000000002c1,123,ESP,5980.052324059417,
000000000000000002c2,124,ESP,736.3518845732021,
000000000000000002c4,126,ESP,41.965626508816676,
000000000000000002ca,132,ESP,113.2451531013759,
000000000000000002d3,141,ESP,3053.9065805584414,
000000000000000002d6,144,ESP,294.6868163893948,
000000000000000002df,153,ESP,48.332154021569984,
000000000000000002e2,156,ESP,316.9165945520833,
000000000000000002f7,176,ESP,1974.6212856030008,
00000000000000000319,210,ESP,6.042368023376297,
00000000000000000327,224,ESP,6.495191904023042,
00000000000000000328,225,ESP,3785.777068100114,
00000000000000000329,226,ESP,33.85274419638497,
0000000000000000032e,231,ESP,46.316731082485916,
00000000000000000333,236,ESP,208.69149868532546,
00000000000000000338,241,ESP,91.07000953900587,
0000000000000000033c,245,ESP,39.90172032919143,
0000000000000000033f,248,ESP,48.43055314642072,
00000000000000000340,249,ESP,9.438458404172733,
00000000000000000341,250,ESP,5.198503523979087,
00000000000000000342,251,ESP,634.8383909993054,
00000000000000000343,252,ESP,251.16519387969836,
00000000000000000344,253,ESP,40.68445174962523,
00000000000000000345,254,ESP,279.95676855209024,
00000000000000000346,255,ESP,292.41384143940024,
00000000000000000347,256,ESP,435.012580611114,
00000000000000000348,257,ESP,351.2455647344612,
00000000000000000349,258,ESP,2133.0538537461985,
0000000000000000034a,259,ESP,46.877021775056555,
0000000000000000034b,260,ESP,55.85922591342073,
0000000000000000034c,261,ESP,1784.438853609329,
0000000000000000034d,262,ESP,34.46232263867599,
0000000000000000034e,263,ESP,6006.989174992849,
0000000000000000034f,264,ESP,203.93348956071586,
00000000000000000350,265,ESP,52.21423874524182,
00000000000000000351,266,ESP,174.61803601131433,
00000000000000000352,267,ESP,219.28752033443928,
0000000000000000037a,307,ESP,56.4942714223822,
0000000000000000038c,325,ESP,275.04207290802276,
0000000000000000038d,326,ESP,138.85704334880558,
0000000000000000039c,341,ESP,185.41751796327165,
000000000000000003b4,365,ESP,919.9840456753944,
000000000000000003c5,382,ESP,326.88567906231316,
000000000000000003cb,388,ESP,527.5775684386955,
000000000000000003d0,393,ESP,14.992942460492497,
0000000000000000040a,451,ESP,223.71010729637618,
0000000000000000040b,452,ESP,72.55087002922444,
00000000000000000419,466,ESP,1112.255934113361,
00000000000000000428,481,ESP,62.28744772281134,
0000000000000000042c,485,ESP,131.16446522384123,
00000000000000000464,541,ESP,163.38685322631488,
00000000000000000465,542,ESP,5.489466513600294,
00000000000000000474,557,ESP,1164.2915091976963,
00000000000000000489,578,ESP,210.6573635345441,
0000000000000000048a,579,ESP,99.0145599883031,
00000000000000000491,586,ESP,244.311020221122,
0000000000000000049f,1175,ESP,76.13754399661488,
000000000000000004c2,1209,ESP,1219.0762675960987,
000000000000000004c3,1210,ESP,873.04495139174,
000000000000000004dd,1236,ESP,20.356877530713355,
000000000000000004de,1237,ESP,36.631342728576776,
0000000000000000050c,1283,ESP,574.2424549887542,
0000000000000000043e,503,EST,1939.2418539458954,
00000000000000000255,15,ETH,8430.879288431232,
00000000000000000008,595,FIN,114.1409638628073,
00000000000000000009,596,FIN,114.13804828052135,
00000000000000000036,641,FIN,50.85838740007226,
0000000000000000003d,648,FIN,396.3711716580646,
00000000000000000045,656,FIN,0.7615448460963797,
00000000000000000114,856,FIN,1.4135269247815228,
00000000000000000115,857,FIN,50.776901071664,
00000000000000000132,886,FIN,9.209049957073573,
00000000000000000133,887,FIN,107.54079571318033,
0000000000000000013a,894,FIN,396.33392598668667,
0000000000000000015d,929,FIN,289.29949797814163,
0000000000000000020e,1106,FIN,70.88418980749803,
00000000000000000212,1110,FIN,19.947346966648,
00000000000000000238,1148,FIN,278.45550279616526,
00000000000000000356,271,FIN,114.14522423192808,
000000000000000003d3,396,FIN,66.45078758623085,
000000000000000003d4,397,FIN,73.66151371580023,
00000000000000000450,521,FIN,2041.495296515888,
00000000000000000475,558,FIN,19.481467208927768,
000000000000000004bd,1204,FIN,1793.3359211174652,
00000000000000000006,593,FRA,71.93948219332484,
00000000000000000043,654,FRA,47.53749845717269,
0000000000000000005a,677,FRA,20.35903889061651,
0000000000000000005e,681,FRA,29.99844283431833,
0000000000000000006a,693,FRA,271.0493086890956,
0000000000000000006b,694,FRA,453.9995486310713,
0000000000000000006c,695,FRA,110.65536181799597,
0000000000000000006d,696,FRA,85.20880250236578,
00000000000000000074,703,FRA,82.66549642186968,
00000000000000000081,716,FRA,693.224863955145,
00000000000000000089,724,FRA,101.65383510983767,
0000000000000000008d,728,FRA,49.5045241230517,
0000000000000000009d,744,FRA,59.52385425618539,
000000000000000000a0,747,FRA,661.2421716273118,
000000000000000000a5,752,FRA,45.88955062612612,
000000000000000000ae,761,FRA,929.9113905217819,
000000000000000000af,762,FRA,23.42921428678028,
000000000000000000ce,793,FRA,191.19815487749213,
000000000000000000d2,797,FRA,80.48364629769668,
00000000000000000107,843,FRA,11.888817975848863,
0000000000000000010e,850,FRA,816.3737247092794,
0000000000000000011f,867,FRA,450.0239883750204,
00000000000000000128,876,FRA,273.54580599257207,
00000000000000000129,877,FRA,544.4322999755033,
0000000000000000012a,878,FRA,252.94913613511406,
0000000000000000012e,882,FRA,23.812490151300853,
00000000000000000144,904,FRA,15674.381153573584,
00000000000000000148,908,FRA,209.8887539141721,
00000000000000000182,966,FRA,911.0964847199309,
00000000000000000183,967,FRA,38.02786286785319,
00000000000000000184,968,FRA,824.4803148178006,
00000000000000000185,969,FRA,17.989423491892662,
0000000000000000019e,994,FRA,372.2441589856246,
000000000000000001a2,998,FRA,3967.760062442512,
000000000000000001ba,1022,FRA,720.9284424877745,
000000000000000001da,1054,FRA,52.67761895192152,
000000000000000001e0,1060,FRA,666.5275905387443,
000000000000000001e5,1065,FRA,92.15678420639738,
000000000000000001ee,1074,FRA,620.3836495033244,
000000000000000001ef,1075,FRA,137.77985728063038,
000000000000000001f0,1076,FRA,9455.823872532736,
00000000000000000207,1099,FRA,565.3271634209606,
0000000000000000023a,1150,FRA,44.206205559332844,
00000000000000000244,1160,FRA,364.9387908143506,
0000000000000000025b,21,FRA,57.193087786953065,
0000000000000000025c,22,FRA,49.89827017179378,
0000000000000000025d,23,FRA,119.23057826131534,
0000000000000000025e,24,FRA,503.8829948620734,
0000000000000000025f,25,FRA,55.02953628086654,
00000000000000000260,26,FRA,126.7346666601127,
00000000000000000261,27,FRA,54.998821044277484,
00000000000000000262,28,FRA,105.73005484406431,
00000000000000000263,29,FRA,101.3217340393808,
00000000000000000264,30,FRA,215.25678862555813,
00000000000000000265,31,FRA,7.798842068520721,
00000000000000000266,32,FRA,11324.680184486508,
00000000000000000267,33,FRA,250.0841180122958,
00000000000000000276,48,FRA,68.84219728919102,
0000000000000000027a,52,FRA,139.13578352543644,
0000000000000000027b,53,FRA,2167.1265978259216,
0000000000000000029d,87,FRA,242.67269137645562,
000000000000000002a7,97,FRA,179.35166331355015,
000000000000000002ad,103,FRA,891.5682633281766,
000000000000000002ae,104,FRA,305.78204241114986,
000000000000000002af,105,FRA,119.50642638176791,
000000000000000002b0,106,FRA,167.4155965566032,
000000000000000002b1,107,FRA,125.09292137502116,
000000000000000002b2,108,FRA,180.1298651519483,
000000000000000002b3,109,FRA,505.7443988512016,
000000000000000002b4,110,FRA,312.0852671516516,
000000000000000002b5,111,FRA,83.98831347778801,
000000000000000002b6,112,FRA,17.620233702082057,
000000000000000002b7,113,FRA,61.078980921519324,
000000000000000002b8,114,FRA,46.29453116736766,
000000000000000002b9,115,FRA,25.625175276641468,
000000000000000002ba,116,FRA,465.8557019300708,
000000000000000002d7,145,FRA,712.2209179800926,
000000000000000002ff,184,FRA,597.3622587816711,
0000000000000000032d,230,FRA,258.9484452284218,
00000000000000000334,237,FRA,12.199225205848425,
00000000000000000360,281,FRA,288.0762390424178,
00000000000000000361,282,FRA,856.1255272393142,
00000000000000000369,290,FRA,91.06633145357178,
00000000000000000390,329,FRA,112.10842749130582,
00000000000000000391,330,FRA,346.4105677162501,
00000000000000000394,333,FRA,824.4831102686229,
00000000000000000395,334,FRA,497.6621821971046,
00000000000000000398,337,FRA,14.284715271231256,
000000000000000003ac,357,FRA,117.835148705595,
000000000000000003b3,364,FRA,262.1476481288158,
000000000000000003b5,366,FRA,42.92489582799928,
000000000000000003b8,369,FRA,80.18011882442995,
000000000000000003d2,395,FRA,1947.3647469786872,
000000000000000003d6,399,FRA,169.5325992926616,
000000000000000003d7,400,FRA,94.14758111136351,
000000000000000003e4,413,FRA,859.7436184013691,
000000000000000003f0,425,FRA,580.7701365133215,
000000000000000003fc,437,FRA,349.8865431334072,
00000000000000000405,446,FRA,33.55696198282158,
0000000000000000040c,453,FRA,2094.492677883732,
00000000000000000429,482,FRA,651.8880933855758,
00000000000000000432,491,FRA,653.7145403757669,
00000000000000000441,506,FRA,765.3103536430348,
00000000000000000442,507,FRA,65.92700384018725,
00000000000000000443,508,FRA,2078.81057649411,
00000000000000000444,509,FRA,182.44117039457058,
00000000000000000445,510,FRA,124.08349128080764,
00000000000000000446,511,FRA,126.13255480041715,
00000000000000000447,512,FRA,123.03203570001973,
00000000000000000448,513,FRA,166.7375391487464,
00000000000000000449,514,FRA,126.30786422210763,
0000000000000000044a,515,FRA,189.09205508102073,
0000000000000000044b,516,FRA,13033.392977934887,
00000000000000000451,522,FRA,1202.9105807915064,
00000000000000000473,556,FRA,952.1673435465663,
0000000000000000047c,565,FRA,55.49253715503393,
0000000000000000047d,566,FRA,971.4621601386542,
00000000000000000482,571,FRA,107.13580022558442,
000000000000000004be,1205,FRA,2399.29647237863,
000000000000000004bf,1206,FRA,9093.12226101452,
000000000000000004c6,1213,FRA,180.9575160379688,
000000000000000004cc,1219,FRA,592.0895390824056,
000000000000000004cf,1222,FRA,69.44984109732712,
000000000000000004d9,1232,FRA,504.82825560541704,
000000000000000004e8,1247,FRA,90.92642651602695,
00000000000000000506,1277,FRA,100.33819192161549,
0000000000000000050b,1282,FRA,709.3830615816449,
0000000000000000004d,664,GBR,513.9536012685206,
00000000000000000051,668,GBR,2125.0469161749797,
00000000000000000052,669,GBR,1919.20920953899,
00000000000000000065,688,GBR,2719.4908706897636,
0000000000000000006e,697,GBR,11254.5642636525,
0000000000000000008e,729,GBR,4088.0905276325448,
00000000000000000102,838,GBR,2274.1885270301077,
00000000000000000112,854,GBR,2819.024450485793,
00000000000000000117,859,GBR,2178.685717060012,
00000000000000000136,890,GBR,864.9967066626605,
00000000000000000165,937,GBR,1220.4170263800781,
00000000000000000194,984,GBR,1147.597200037444,
000000000000000001f6,1082,GBR,2195.401700461093,
00000000000000000211,1109,GBR,1610.190539568825,
00000000000000000221,1125,GBR,1077.4984441323866,
00000000000000000222,1126,GBR,1206.838680377067,
00000000000000000226,1130,GBR,1829.2865204078894,
00000000000000000250,11,GBR,1206.6706031316912,
000000000000000002e0,154,GBR,1439.6793822946984,
000000000000000002f3,172,GBR,3772.635440917854,
00000000000000000339,242,GBR,1361.8866584754535,
0000000000000000036a,291,GBR,642.2727092045432,
0000000000000000040f,456,GBR,2645.293499451781,
0000000000000000041c,469,GBR,554.2356762590236,
000000000000000004f2,1257,GBR,3011.2105040560077,
00000000000000000507,1278,GBR,677.6488422427411,
00000000000000000408,449,GIB,2193.506974563295,
000000000000000004b5,1196,GIB,2196.6658939774265,
00000000000000000512,1289,GRC,7877.614388316358,
00000000000000000513,1290,GRC,3873.940207635927,
00000000000000000030,635,HKG,21832.917332488916,
00000000000000000100,836,HKG,7441.866267723044,
000000000000000000be,777,HRV,869.9807262063991,
0000000000000000012f,883,HRV,85.73975832779034,
00000000000000000213,1111,HRV,871.2426888827272,
000000000000000003b9,370,HRV,38.25623779246956,
000000000000000003ba,371,HRV,87.87835434869827,
00000000000000000418,465,HRV,1001.0084374418071,
0000000000000000002c,631,HUN,97.70697861115768,
00000000000000000155,921,HUN,489.47848936790734,
0000000000000000022f,1139,HUN,391.8235525027833,
000000000000000002d2,140,HUN,480.6302211318418,
000000000000000002fd,182,HUN,215.76179287730747,
00000000000000000313,204,HUN,4475.5479580676465,
0000000000000000039a,339,HUN,409.483939172899,
000000000000000003e1,410,HUN,235.8477767384518,
00000000000000000434,493,HUN,74.52457482306413,
00000000000000000438,497,HUN,476.65408382164907,
00000000000000000468,545,HUN,625.8741576507362,
000000000000000004d5,1228,HUN,51.92590129977583,
000000000000000000e2,810,IDN,17172.675247309504,
0000000000000000048d,582,IDN,17173.24065829771,
00000000000000000002,589,IND,708.4576500312112,
00000000000000000004,591,IND,667.3171778784265,
00000000000000000005,592,IND,4451.186038906393,
0000000000000000000b,598,IND,31038.358200790037,
0000000000000000000c,599,IND,589.4435304968292,
0000000000000000000d,600,IND,529.9327135730383,
0000000000000000000e,601,IND,3149.6792072196386,
0000000000000000000f,602,IND,2135.738367094548,
00000000000000000010,603,IND,2677.266256689795,
00000000000000000015,608,IND,936.7748388062847,
00000000000000000019,612,IND,423.05487379282204,
0000000000000000001d,616,IND,3159.7614968752296,
0000000000000000001e,617,IND,2730.701762923607,
00000000000000000020,619,IND,713.6993025326627,
00000000000000000029,628,IND,3378.1413255806387,
0000000000000000002a,629,IND,29056.001965408163,
0000000000000000002b,630,IND,2783.5304866890638,
0000000000000000002f,634,IND,871.2166447772973,
00000000000000000031,636,IND,1794.93387557911,
00000000000000000035,640,IND,279.68239036936393,
00000000000000000037,642,IND,27705.20024744721,
00000000000000000038,643,IND,715.8567595375646,
0000000000000000006f,698,IND,15646.847749573868,
00000000000000000070,699,IND,15646.847749573868,
00000000000000000078,707,IND,4070.4204230403275,
00000000000000000079,708,IND,1183.8200410922857,
00000000000000000085,720,IND,419.9544629679301,
00000000000000000086,721,IND,25295.35117255588,
00000000000000000087,722,IND,5536.1951821616085,
00000000000000000088,723,IND,344.91127228642,
00000000000000000090,731,IND,595.1804992478354,
00000000000000000091,732,IND,940.5337375962428,
00000000000000000092,733,IND,738.8280523483974,
00000000000000000093,734,IND,2150.929453299301,
000000000000000000a6,753,IND,36116.38072165262,
000000000000000000aa,757,IND,2217.0284616940803,
000000000000000000b9,772,IND,633.1563471083939,
000000000000000000ba,773,IND,537.1609381156749,
000000000000000000bb,774,IND,5187.007286966959,
000000000000000000c0,779,IND,4915.337460518081,
000000000000000000cc,791,IND,2094.9527865357054,
000000000000000000d5,800,IND,867.5302498727438,
000000000000000000d7,802,IND,30930.4308746319,
000000000000000000d8,803,IND,4518.287712944453,
000000000000000000db,806,IND,1481.47660327582,
000000000000000000dc,807,IND,3566.06375116101,
000000000000000000dd,808,IND,8766.491394634417,
000000000000000000de,809,IND,1034.504717373685,
000000000000000000e8,812,IND,7109.887697890554,
000000000000000000ed,817,IND,2031.3612345911347,
000000000000000000ef,819,IND,537.1609381156749,
000000000000000000f0,820,IND,2202.8428842015114,
000000000000000000f4,824,IND,7295.978129749809,
000000000000000000f6,826,IND,595.1804992478354,
000000000000000000f7,827,IND,1183.8200410922857,
000000000000000000f8,828,IND,1088.9100934097391,
000000000000000000f9,829,IND,874.4735150093848,
000000000000000000fa,830,IND,1028.7702185676646,
000000000000000000fd,833,IND,9890.56349252463,
0000000000000000010c,848,IND,11708.949155252874,
00000000000000000124,872,IND,19571.0187822496,
00000000000000000127,875,IND,12601.88365640256,
0000000000000000012b,879,IND,3372.609348736918,
00000000000000000131,885,IND,666.2838710435699,
0000000000000000013c,896,IND,186.75872107604405,
0000000000000000013f,899,IND,987.6918670785798,
00000000000000000140,900,IND,1148.1786371478022,
00000000000000000141,901,IND,2752.744293828638,
00000000000000000142,902,IND,845.6148708782813,
00000000000000000149,909,IND,10742.670717781948,
0000000000000000014a,910,IND,816.9209786442025,
0000000000000000014b,911,IND,4375.855927736829,
0000000000000000014c,912,IND,19857.464311405638,
00000000000000000157,923,IND,857.2578820702405,
00000000000000000160,932,IND,706.6578208826181,
00000000000000000163,935,IND,706.6578208826181,
00000000000000000168,940,IND,3194.424883950111,
00000000000000000180,964,IND,9805.698632305772,
0000000000000000018b,975,IND,2551.137178984225,
0000000000000000018c,976,IND,6473.913527606229,
0000000000000000018e,978,IND,467.7443706062936,
00000000000000000190,980,IND,545.5015102732319,
0000000000000000019a,990,IND,14952.729964531245,
0000000000000000019b,991,IND,529.8830567635564,
000000000000000001ab,1007,IND,789.4179347128403,
000000000000000001ad,1009,IND,1113.6739112834239,
000000000000000001b1,1013,IND,690.9616300867407,
000000000000000001b4,1016,IND,545.5015102732319,
000000000000000001b9,1021,IND,437.1894471844472,
000000000000000001de,1058,IND,1048.2602955108139,
000000000000000001df,1059,IND,18222.93575618644,
000000000000000001e3,1063,IND,935.3865391470632,
000000000000000001e9,1069,IND,1481.47660327582,
000000000000000001ec,1072,IND,845.6148708782813,
000000000000000001ed,1073,IND,871.2166447772973,
000000000000000001f3,1079,IND,5254.718563031095,
000000000000000001f4,1080,IND,4366.951398819031,
000000000000000001f7,1083,IND,1488.59273804145,
000000000000000001f8,1084,IND,3711.947091895265,
000000000000000001fc,1088,IND,815.6737009655238,
000000000000000001fd,1089,IND,3830.2207951252994,
000000000000000001fe,1090,IND,339.7569141699225,
00000000000000000200,1092,IND,396.4611658423742,
00000000000000000205,1097,IND,1204.4807288954519,
0000000000000000020a,1102,IND,1110.8003384855558,
00000000000000000217,1115,IND,2551.137178984225,
00000000000000000227,1131,IND,339.7569141699225,
00000000000000000235,1145,IND,666.2838710435699,
00000000000000000246,1,IND,15129.001000802189,
00000000000000000247,2,IND,346.2597647680104,
00000000000000000248,3,IND,18488.208606757373,
00000000000000000249,4,IND,10819.63361199224,
0000000000000000024a,5,IND,710.3060714207876,
0000000000000000024b,6,IND,3570.268578453969,
0000000000000000024d,8,IND,2895.107835589395,
0000000000000000024f,10,IND,713.6993025326627,
00000000000000000257,17,IND,3983.9277012006273,
00000000000000000258,18,IND,4003.4399275809988,
0000000000000000025a,20,IND,19571.0187822496,
00000000000000000268,34,IND,828.0376494140924,
00000000000000000269,35,IND,1060.032432961715,
0000000000000000026b,37,IND,738.8280523483974,
0000000000000000027c,54,IND,710.3060714207876,
0000000000000000027d,55,IND,1198.126018520419,
0000000000000000027f,57,IND,1048.2602955108139,
00000000000000000280,58,IND,454.6906025328003,
00000000000000000281,59,IND,636.9718306621928,
00000000000000000282,60,IND,1028.7702185676646,
00000000000000000293,77,IND,1068.2939303106937,
00000000000000000297,81,IND,708.4576500312112,
00000000000000000299,83,IND,2355.0200748455645,
000000000000000002a2,92,IND,6451.241323850991,
000000000000000002a3,93,IND,6451.241323850991,
000000000000000002ab,101,IND,14667.726994816128,
000000000000000002bb,117,IND,2150.929453299301,
000000000000000002bd,119,IND,845.2222166881439,
000000000000000002c7,129,IND,340.6361437563314,
000000000000000002c8,130,IND,1668.6929011226998,
000000000000000002c9,131,IND,5187.007286966959,
000000000000000002ce,136,IND,2614.047463775301,
000000000000000002da,148,IND,636.9718306621928,
000000000000000002dd,151,IND,2614.047463775301,
000000000000000002e4,158,IND,7148.849665030534,
000000000000000002ec,165,IND,857.2578820702405,
000000000000000002ed,166,IND,633.1563471083939,
000000000000000002ee,167,IND,1722.0059408317131,
000000000000000002f2,171,IND,935.3865391470632,
00000000000000000305,190,IND,419.9544629679301,
00000000000000000316,207,IND,1579.8141365763315,
00000000000000000317,208,IND,1068.2939303106937,
00000000000000000320,217,IND,1198.126018520419,
00000000000000000321,218,IND,3872.9540958509165,
00000000000000000322,219,IND,4789.153498040637,
00000000000000000323,220,IND,29945.489792503642,
00000000000000000324,221,IND,27912.278211287106,
00000000000000000325,222,IND,4338.5304282943525,
00000000000000000354,269,IND,1535.770696908168,
0000000000000000035c,277,IND,226.31578253660012,
0000000000000000035e,279,IND,4186.644006223476,
0000000000000000035f,280,IND,109.32143763512047,
00000000000000000362,283,IND,434.5163001569559,
00000000000000000368,289,IND,17915.46218227031,
00000000000000000370,297,IND,382.50808856492097,
00000000000000000371,298,IND,192.64977137859339,
00000000000000000379,306,IND,1584.3837252424798,
00000000000000000380,313,IND,2188.75647558907,
00000000000000000382,315,IND,389.20460535109225,
000000000000000003a2,347,IND,389.20460535109225,
000000000000000003a6,351,IND,16880.486868833857,
000000000000000003ad,358,IND,558.2880854805054,
000000000000000003af,360,IND,844.8191261486701,
000000000000000003c0,377,IND,886.0980122166975,
000000000000000003c3,380,IND,940.5337375962428,
000000000000000003c9,386,IND,2730.701762923607,
000000000000000003cd,390,IND,4021.4909142140064,
000000000000000003da,403,IND,1579.8141365763315,
000000000000000003dc,405,IND,5359.19653079684,
000000000000000003df,408,IND,395.90639547379226,
000000000000000003f8,433,IND,874.4735150093848,
000000000000000003f9,434,IND,874.4735150093848,
000000000000000003fa,435,IND,15392.536678257993,
000000000000000003fb,436,IND,2202.8428842015114,
000000000000000003fe,439,IND,2313.423944812409,
000000000000000003ff,440,IND,2718.428043964101,
00000000000000000407,448,IND,15000.655175971044,
00000000000000000413,460,IND,1668.6929011226998,
00000000000000000414,461,IND,382.50808856492097,
00000000000000000415,462,IND,391.51927623919295,
00000000000000000416,463,IND,558.2880854805054,
0000000000000000041f,472,IND,2368.939027647665,
0000000000000000042e,487,IND,4608.401393374303,
0000000000000000042f,488,IND,4626.742298648074,
00000000000000000430,489,IND,3355.59124260911,
00000000000000000431,490,IND,4921.767616270304,
00000000000000000433,492,IND,718.3930973402141,
00000000000000000439,498,IND,2721.1729712150723,
0000000000000000043a,499,IND,990.1895490705491,
0000000000000000043d,502,IND,2081.7662720339836,
00000000000000000455,526,IND,529.8830567635564,
0000000000000000045a,531,IND,19395.298695112935,
0000000000000000045b,532,IND,396.4611658423742,
0000000000000000045c,533,IND,1143.221079632743,
00000000000000000463,540,IND,279.68239036936393,
0000000000000000046b,548,IND,10492.754914115327,
00000000000000000477,560,IND,159.32381518948495,
00000000000000000478,561,IND,24507.441198434975,
0000000000000000047a,563,IND,186.75872107604405,
0000000000000000047b,564,IND,444.2256650498489,
0000000000000000047f,568,IND,529.9327135818384,
00000000000000000485,574,IND,1084.2488729375002,
0000000000000000048b,580,IND,4041.7579708307026,
0000000000000000048e,583,IND,1584.3837252424798,
0000000000000000048f,584,IND,5933.879881798318,
00000000000000000492,1162,IND,19539.372214379116,
00000000000000000493,1163,IND,844.8191261486701,
00000000000000000494,1164,IND,3198.148701171985,
0000000000000000049b,1171,IND,1088.9100934097391,
0000000000000000049c,1172,IND,19539.372214379116,
000000000000000004a2,1177,IND,395.90639547379226,
000000000000000004b2,1193,IND,507.50434096278815,
000000000000000004b4,1195,IND,867.5302498727438,
000000000000000004c5,1212,IND,1535.770696908168,
000000000000000004c7,1214,IND,3484.972409021414,
000000000000000004cb,1218,IND,14667.726994816128,
000000000000000004da,1233,IND,324.86159204768063,
000000000000000004db,1234,IND,4518.287712944453,
000000000000000004e1,1240,IND,4921.767616270304,
000000000000000004e5,1244,IND,20344.902667518163,
000000000000000004f0,1255,IND,19971.351221421326,
000000000000000004f1,1256,IND,963.514624212231,
000000000000000004fe,1269,IND,262.0140962954959,
00000000000000000502,1273,IND,1148.1786371478022,
00000000000000000503,1274,IND,1148.1786371478022,
00000000000000000504,1275,IND,1148.1786371478022,
00000000000000000044,655,IRL,203.17078463727032,
000000000000000003bb,372,IRL,3529.7003838187843,
000000000000000003be,375,IRL,2559.204031797676,
00000000000000000481,570,IRL,60.34816598217741,
0000000000000000019f,995,ISL,403.2620614818143,
00000000000000000427,480,ISL,44.78923337955988,
00000000000000000435,494,ISL,237.59953512245758,
0000000000000000046a,547,ISL,0.47620245655348903,
0000000000000000052e,1317,ISR,109.95766763400265,
0000000000000000052f,1318,ISR,42.71008772534774,
00000000000000000530,1319,ISR,6374.147757209143,
00000000000000000531,1320,ISR,1787.9483035926057,
00000000000000000532,1321,ISR,2147.4578369990395,
00000000000000000533,1322,ISR,512.7900138926644,
00000000000000000534,1323,ISR,404.4837074737607,
00000000000000000535,1324,ISR,904.1415058054307,
00000000000000000536,1325,ISR,209.88631376852956,
00000000000000000537,1326,ISR,634.8095993216639,
00000000000000000538,1327,ISR,1172.8514584983936,
00000000000000000539,1328,ISR,1092.9014306715908,
0000000000000000053a,1329,ISR,1457.8727279755517,
0000000000000000004c,663,ITA,135.1840458801561,
0000000000000000004f,666,ITA,670.39942163927,
00000000000000000050,667,ITA,306.2104849853231,
00000000000000000066,689,ITA,547.123332625512,
00000000000000000068,691,ITA,321.4217758805299,
00000000000000000077,706,ITA,445.85362110785655,
0000000000000000007f,714,ITA,324.5898472939481,
00000000000000000096,737,ITA,388.2711011266815,
000000000000000000a1,748,ITA,634.5350957959799,
000000000000000000a3,750,ITA,49.747095632121805,
000000000000000000b6,769,ITA,5666.095696564997,
000000000000000000c2,781,ITA,744.1372742179606,
000000000000000000c3,782,ITA,763.6657857763574,
000000000000000000cb,790,ITA,3277.5559108016582,
000000000000000000ee,818,ITA,6596.980503030776,
00000000000000000119,861,ITA,553.2057237017021,
0000000000000000011a,862,ITA,14.159557817986213,
00000000000000000138,892,ITA,1010.7666196637683,
00000000000000000146,906,ITA,674.4806363795606,
00000000000000000147,907,ITA,678.9134215878848,
0000000000000000014d,913,ITA,149.42899089914093,
00000000000000000152,918,ITA,274.22023382294435,
00000000000000000153,919,ITA,213.19106359856985,
00000000000000000154,920,ITA,1530.5404454780066,
0000000000000000015b,927,ITA,167.58465620896357,
0000000000000000015c,928,ITA,462.9787609850327,
0000000000000000015e,930,ITA,273.4162656699344,
0000000000000000015f,931,ITA,628.9681590652069,
0000000000000000016f,947,ITA,243.8221314363728,
00000000000000000174,952,ITA,1289.365721001894,
00000000000000000191,981,ITA,422.8023774847118,
00000000000000000192,982,ITA,460.4373836029028,
00000000000000000197,987,ITA,65.40643027312898,
00000000000000000198,988,ITA,683.9552461148501,
00000000000000000199,989,ITA,694.2806982698103,
000000000000000001a4,1000,ITA,127.86086266512699,
000000000000000001a6,1002,ITA,904.3193060793208,
000000000000000001ac,1008,ITA,1501.9435112125366,
000000000000000001b0,1012,ITA,285.97766175954854,
000000000000000001be,1026,ITA,1183.3364917243414,
