section	url	date	snippet
Business	https://www.nytimes.com/2017/04/06/business/media/advertising-activists-social-media.html	2017-04-07T01:04:48+0000	Advertisers are in the cross hairs of populist activists, aided by social media, who are demanding that brands quickly take positions on issues....
Business	https://www.nytimes.com/2017/04/06/business/dealbook/donald-trump-elizabeth-warren-big-banks.html	2017-04-07T00:55:39+0000	President Trump and Senator Elizabeth Warren, a Democrat harshly critical of Wall Street, may both favor separating retail and investment banking....
Business	https://www.nytimes.com/2017/04/06/business/ex-director-of-fbi-is-picked-to-oversee-takata-restitution.html	2017-04-06T23:47:20+0000	A judge said he intended to appoint Robert Mueller to administer payments of nearly $1 billion to victims and automakers for defective airbags....
Business	https://www.nytimes.com/2017/04/06/business/britain-salary-gender-gap.html	2017-04-06T18:38:26+0000	New rules taking effect on Thursday require large companies to publish by April 2018 the average salaries of the men and the women they employ....
Business	https://www.nytimes.com/2017/04/06/business/dealbook/why-a-buyout-of-staples-looks-flimsy.html	2017-04-06T18:27:09+0000	Even if a new owner of the chain could stop a profit decline, use ample debt and extract dividends, the math on a potential return falls short....
Business	https://www.nytimes.com/2017/04/06/business/media/e-red-carpet-mainstay-buys-the-peoples-choice-awards.html	2017-04-06T18:17:57+0000	The cable channel has long been a preshow destination for awards programs on other networks. Now it’s betting it can draw viewers to its own event....
Business	https://www.nytimes.com/2017/04/06/business/tesla-story-stocks.html	2017-04-06T16:16:01+0000	The electric-car maker is the latest company to become a market darling based not on what it has achieved but on a vision of a dominant future....
Business	https://www.nytimes.com/2017/04/06/business/dealbook/stylianos-contogoulas-ryan-reich-barclays-acquitted-libor.html	2017-04-06T14:54:40+0000	Stylianos Contogoulas and Ryan Michael Reich were cleared of charges of plotting to manipulate a benchmark interest rate....
Business	https://www.nytimes.com/2017/04/06/business/dealbook/lending-club-renaud-laplanche-upgrade.html	2017-04-06T13:02:14+0000	Mr. Laplanche was forced out of the company, which he helped create, last year. Now, he is back with a new business, Upgrade, that will compete with Lending Club head-to-head....
Business	https://www.nytimes.com/2017/04/06/business/dealbook/unilever-spreads.html	2017-04-06T12:14:53+0000	The British-Dutch maker of Dove soap, Ben & Jerry’s ice cream and Hellmann’s mayonnaise also said it would raise its dividend and buy back $5.3 billion in stock....
Business	https://www.nytimes.com/2017/04/06/business/dealbook/7-eleven-sunoco-convenience-stores.html	2017-04-06T11:34:44+0000	The $3.3 billion deal reached by Seven & I Holdings of Japan will accelerate the company’s expansion plans under its new president....
Business	https://www.nytimes.com/2017/04/06/business/dealbook/federal-reserve-tax-reform-trump-dodd-frank.html	2017-04-06T10:28:09+0000	The United States central bank looks set to reduce the more than $4 trillion of Treasuries and mortgage securities it bought after the 2008 financial crisis....
Business	https://www.nytimes.com/2017/04/05/business/christian-bale-dick-cheney-movie.html	2017-04-06T02:40:44+0000	Amy Adams and Steve Carell are also in talks to appear in the film, which will be directed by Adam McKay and may start shooting in September....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/billy-walters-trial-gambler-insider-trading.html	2017-04-06T01:08:57+0000	The insider trading trial of William T. Walters, a colorful Las Vegas sports gambler known as Billy, nears the end in Manhattan....
Business	https://www.nytimes.com/2017/04/05/business/advertiser-exodus.html	2017-04-06T00:39:34+0000	A list of the companies that have pulled their advertising from “The O’Reilly Factor,” a Fox News show hosted by Bill O’Reilly....
Business	https://www.nytimes.com/2017/04/05/business/media/rebecca-gomez-diamond-bill-oreilly-trump.html	2017-04-05T23:51:52+0000	Rebecca Gomez Diamond, a former host at Fox, said she was “truly disappointed and vilified all over again” after the president defended Bill O’Reilly....
Business	https://www.nytimes.com/2017/04/05/business/smallbusiness/stem-education-technology-engineering-coding-toys.html	2017-04-05T21:59:16+0000	New financing avenues have made it easier for entrepreneurs to break into the educational toy market, and many aim at teaching simple programming....
Business	https://www.nytimes.com/interactive/2017/04/05/business/dealbook/Trumps-Web-of-Business-Ties-.html	2017-04-05T21:20:36+0000	A look at the business backgrounds of Trump administration appointees and advisers....
Business	https://www.nytimes.com/2017/04/05/business/media/bill-oreilly-sexual-harassment-fox-women.html	2017-04-05T20:49:58+0000	A hashtag to protest the Fox News host morphed into a meeting place for women to discuss their own professional experiences....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/wall-street-and-washington-a-new-love-affair.html	2017-04-05T20:06:18+0000	Why is Wall Street bullish on Trump? Regulations (or rather, the promise to abolish them)....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/an-expensive-price-for-panera-but-jab-has-deep-pockets.html	2017-04-05T19:10:12+0000	JAB is paying 41 times earnings for the sandwich chain. Still, that may stave off potential counteroffers. And the buyer is getting above-average growth....
Business	https://www.nytimes.com/2017/04/05/business/economy/fed-minutes-interest-rates.html	2017-04-05T18:28:39+0000	Officials discussed the change at the Fed’s most recent meeting in March, according to an official account of the talks. No decision was reached about the timing or the details of the move....
Business	https://www.nytimes.com/2017/04/05/business/media/trump-oreilly-fox-murdochs.html	2017-04-05T18:13:29+0000	The president praised the embattled Fox News host in an interview with The New York Times and said, “I don’t think Bill did anything wrong.”...
Business	https://www.nytimes.com/2017/04/05/business/dealbook/tax-cuts-job-growth-trump.html	2017-04-05T18:12:35+0000	Research says that exactly what time period and country, along with how the money is spent, matters a lot....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/repeal-dodd-frank-trump.html	2017-04-05T18:07:40+0000	Former Congressman Barney Frank discusses the misunderstood law and why Republicans want to roll it back....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/bridge-rail-infrastructure-trump.html	2017-04-05T18:04:01+0000	Supporters cheered a plan to spend $1 trillion on infrastructure, but the proposed budget slashes funding....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/wall-street-jobs-banking-trump.html	2017-04-05T17:54:25+0000	Profits and indexes are hitting highs, but that hasn’t translated into a surge of hiring in the finance sector....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/charities-budget-cuts-trump.html	2017-04-05T17:46:42+0000	The new administration has made it clear that federal funding for nonprofits, long a Republican target, will be cut and many will face extinction....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/fcc-broadband-cable-trump.html	2017-04-05T17:39:33+0000	First, privacy rules fell. Up next are net neutrality, broadband subsidies and rules blocking local media consolidation....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/germany-us-trade-trump.html	2017-04-05T17:04:42+0000	Hostility from the Trump administration has been a rude shock in Germany, threatening the bedrock of the country’s economy....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/repatriate-corporate-cash-trump.html	2017-04-05T16:57:56+0000	American companies see tax relief to bring home cash stashed abroad, and mergers could result...
Business	https://www.nytimes.com/2017/04/05/business/dealbook/congress-tax-deductions-corporate-trump.html	2017-04-05T16:52:28+0000	Republicans are trying to pay for a corporate tax cut by putting a stop to interest deductions and allowing capital spending to be expensed immediately....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/coal-utilities-regulation-trump.html	2017-04-05T16:47:09+0000	Utilities are turning to natural gas, wind and solar to create power, a roadblock to the president’s efforts to revive the coal industry....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/white-house-staffers-trump-agenda.html	2017-04-05T16:43:56+0000	Some of the not-so-boldface names filling the administration’s middle ranks are set to play crucial roles in tax reform and reshaping environmental policies....
Business	https://www.nytimes.com/2017/04/05/business/kendall-jenner-pepsi-ad.html	2017-04-05T15:30:01+0000	The beverage company apologized for an ad featuring Kendall Jenner giving a smiling officer a soda at a protest....
Business	https://www.nytimes.com/2017/04/05/business/syngenta-chemchina-takeover.html	2017-04-05T12:03:24+0000	The European Union cleared China National Chemical Corporation’s $43 billion takeover of Syngenta, the Swiss farm chemicals and seeds company....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/panera-bread-jab-.html	2017-04-05T11:25:48+0000	With a sale to Europe’s JAB Holding Company, Panera will join a stable of brands that includes Peet’s Coffee, Caribou Coffee and Keurig Green Mountain....
Business	https://www.nytimes.com/2017/04/05/business/dealbook/fed-president-staples-panera-fox.html	2017-04-05T10:33:31+0000	Jeffrey M. Lacker said he had broken the Fed’s rules in 2012 during a conversation with a financial analyst about confidential deliberations....
Business	https://www.nytimes.com/2017/04/05/business/trump-xi-trade-deficit-china.html	2017-04-05T04:01:20+0000	President Trump’s narrow obsession over American trade deficits departs from the realities of global commerce....
Business	https://www.nytimes.com/2017/04/04/business/media/amazon-stream-nfl-thursday-night-football.html	2017-04-05T03:11:54+0000	The internet retailer agreed to pay about $50 million for the streaming rights to 10 games, according to a person briefed on the deal....
Business	https://www.nytimes.com/2017/04/04/business/stores-fifth-avenue-manhattan-ralph-lauren.html	2017-04-05T01:33:34+0000	Companies are finding it harder to justify the cavernous spaces and sky-high rents along the shopping strip, as tourism slows and online shopping speeds up....
Business	https://www.nytimes.com/2017/04/04/business/media/ailes-fox-news-oreilly.html	2017-04-05T01:15:46+0000	When Roger Ailes left as Fox News chairman, executives promised a cleanup. Reports of harassment claims and payouts make it hard to see what changed....
Business	https://www.nytimes.com/2017/04/04/business/media/nivea-ad-online-uproar-racism.html	2017-04-04T23:33:06+0000	Nivea, again accused of racial insensitivity, halted a campaign promoting its Invisible For Black & White deodorant....
Business	https://www.nytimes.com/2017/04/04/business/dealbook/china-wins-ftc-approval-to-buy-syngenta.html	2017-04-04T22:26:51+0000	Syngenta, a farm chemical and seed giant, had $13.4 billion in sales in the United States in 2015. China wants to expand its agricultural output....
Business	https://www.nytimes.com/2017/04/04/business/dealbook/fox-scandals-may-weaken-murdochs-tv-future.html	2017-04-04T19:52:50+0000	The cost to 21st Century Fox is low for now. A toxic culture, however, can damage long-run efforts to broaden consumer appeal....
Business	https://www.nytimes.com/2017/04/04/business/lacker-leak-fed.html	2017-04-04T18:23:28+0000	Jeffrey M. Lacker, the president of the Federal Reserve Bank in Richmond, said on Tuesday that he confirmed information about internal deliberations in a 2012 conversation....
Business	https://www.nytimes.com/2017/04/04/business/dunkin-donuts-butter-lawsuit.html	2017-04-04T17:51:07+0000	Nearly two dozen stores in Massachusetts were sued for using margarine or a butter substitute instead of butter on bagels....
Business	https://www.nytimes.com/2017/04/04/business/media/spotify-universal-music-group-licensing.html	2017-04-04T17:21:42+0000	The long-awaited agreement with the Universal Music Group will allow artists to withhold new releases from Spotify’s free tier for two weeks....
Business	https://www.nytimes.com/2017/04/04/business/media/sexual-harassment-bill-oreilly-fox.html	2017-04-04T16:16:30+0000	More than a dozen marketers have said they are pulling their advertisements from Bill O’Reilly’s program, “The O’Reilly Factor,” and the National Organization for Women demanded that he be fired....
Business	https://www.nytimes.com/2017/04/04/business/economy/geoengineering-climate-change.html	2017-04-04T14:12:42+0000	Geoengineering, providing methods to offset climate change by applying scientific fixes rather than changing old habits, may have found its moment....
Business	https://www.nytimes.com/2017/04/04/business/media/jason-blum-producer-behind-get-out-is-starting-a-tv-company.html	2017-04-04T13:00:15+0000	Mr. Blum said the company, Blumhouse Television, would focus on “things that scare us.” Its first project will be a Showtime mini-series about Roger Ailes....
Business	https://www.nytimes.com/2017/04/04/business/morning-agenda-understaffed-treasury-isnt-ready-for-tax-overhaul.html	2017-04-04T09:52:16+0000	The vow to revamp the system has buoyed markets, but any changes will be hard to enact with dozens of appointments to the department still pending....
Business	https://www.nytimes.com/2017/04/03/business/04-wells-fargo-whistleblower-fired-osha.html	2017-04-04T01:01:19+0000	The bank was ordered to pay a manager who was fired in 2010 after informing supervisors and a bank ethics hotline about what he thought was fraudulent behavior....
Business	https://www.nytimes.com/2017/04/03/business/tesla-ford-general-motors-stock-market.html	2017-04-04T00:43:34+0000	With signs that the long boom in American auto sales is tapering off, the Detroit giants are eclipsed on Wall Street by the electric-vehicle upstart....
Business	https://www.nytimes.com/2017/04/03/business/dealbook/credit-suisse-tax-inquiry-puts-spotlight-on-private-bank-model.html	2017-04-03T18:49:54+0000	Managing money for the wealthy brings certain recurring risks — not least because of Swiss private banks’ past pledges of discretion and even secrecy....
Business	https://www.nytimes.com/2017/04/03/business/dealbook/conspiracy-charges-forfeiture-law.html	2017-04-03T18:12:32+0000	Can a member of a conspiracy be required to forfeit money generated by the crime even though he never received most of it?...
Business	https://www.nytimes.com/interactive/2017/04/03/business/media/document-Roginsky-Complaint-Against-Fox-News-amp-Ailes.html	2017-04-03T17:30:56+0000	A Fox News contributor’s sexual harassment lawsuit asserts that she faced retaliation for rebuffing Roger Ailes’s sexual advances and for refusing to disparage an ex-Fox News host who sued Mr. Ailes....
Business	https://www.nytimes.com/2017/04/03/business/media/fox-news-roger-ailes-harassment-suit.html	2017-04-03T16:34:21+0000	Julie Roginsky, a Fox News contributor, said she faced retaliation for rebuffing Mr. Ailes’s sexual advances and for refusing to disparage the former host Gretchen Carlson....
Business	https://www.nytimes.com/2017/04/03/business/dealbook/piech-volkswagen-porsche-shares.html	2017-04-03T16:28:08+0000	The Porsche family patriarch Ferdinand Piëch is selling most of his stake to relatives rather than to an outside investor who might have demanded changes....
Business	https://www.nytimes.com/2017/04/03/business/digital-nomads-work-tourism.html	2017-04-03T15:19:01+0000	Dozens of new programs allow the experience of living and working in far-off places, weeks or months at a time....
Business	https://www.nytimes.com/2017/04/03/business/china-economic-zone-xiongan.html	2017-04-03T14:52:18+0000	China’s effort to create a gleaming metropolis called Xiongan sets off a buying frenzy and shows the unpredictability of its vast property market....
Business	https://www.nytimes.com/2017/04/03/business/dealbook/cowen-group-to-buy-brokerage-convergex-for-116-million.html	2017-04-03T13:42:37+0000	The deal would bolster the size of Cowen’s sales and trading business and give it a greater global reach....
Business	https://www.nytimes.com/2017/04/03/business/new-york-times-sam-dolnick-masthead.html	2017-04-03T13:31:01+0000	A former reporter and recently a candidate for the deputy publisher’s position, Mr. Dolnick will become an assistant editor and guide work toward new platforms....
Business	https://www.nytimes.com/2017/04/03/business/dealbook/reckitt-benckiser-frenchs-mustard-sale.html	2017-04-03T09:58:08+0000	The strategic review by the maker of the famous yellow mustard and Frank’s Red Hot sauce comes as the British company focuses on consumer health products....
Business	https://www.nytimes.com/2017/04/03/business/media/its-not-their-pop-idol-but-a-bot-fans-cheer-anyway.html	2017-04-03T09:00:28+0000	Chatbots on Facebook Messenger are changing how the music industry connects with listeners, who say they’re happy to hear even from automated versions of their favorite stars....
Business	https://www.nytimes.com/2017/04/02/business/march-figures-for-new-car-sales-and-hiring-are-on-the-way.html	2017-04-03T01:00:03+0000	Despite an expected rise, some analysts say that car sales aren’t coming as easily has they have in recent years, and the data may not tell the whole story....
Business	https://www.nytimes.com/2017/04/02/business/tesla-reports-jump-in-vehicle-production.html	2017-04-03T00:20:32+0000	The electric-car maker said it produced 25,418 vehicles in the first quarter, compared with 15,510 a year ago. The company wants to produce 500,000 cars in 2018....
Business	https://www.nytimes.com/2017/04/02/business/dealbook/trump-plans-have-deal-makers-dreaming-big.html	2017-04-02T23:24:35+0000	At an annual conference at Tulane University, lawyers, bankers and even activist investors agreed that mergers and acquisitions should boom to new levels under President Trump....
Business	https://www.nytimes.com/slideshow/2017/04/02/business/engineering-the-dyson-way.html	2017-04-02T22:48:24+0000	Dyson was built on the re-engineering of the vacuum cleaner, but it has come a long way since then, and its ambitions are far larger....
Business	https://www.nytimes.com/2017/04/02/business/treasury-auctions-set-for-the-week-of-april-3.html	2017-04-02T22:16:14+0000	The following tax-exempt fixed-income issues are scheduled for pricing this week....
Business	https://www.nytimes.com/2017/04/02/business/media/ads-short-films-shot-on-an-iphone.html	2017-04-02T18:25:52+0000	Artists and brands are collaborating on advertisements that move away from mere product placement, a practice so common that the Tribeca Film Festival has an award for it....
Business	https://www.nytimes.com/2017/04/02/business/dealbook/facebook-pushes-outside-law-firms-to-become-more-diverse.html	2017-04-02T18:24:38+0000	The social media giant, like other corporations, is pressing its outside law firms to have more minorities and women working on its legal matters....
Business	https://www.nytimes.com/2017/04/01/business/richard-bolles-dead-what-color-is-your-parachute.html	2017-04-02T01:30:32+0000	Mr. Bolles studied science but became an Episcopal minister, and then he lost his job, leaving him well prepared to write a guide to changing careers....
Business	https://www.nytimes.com/2017/04/01/business/policyholders-in-limbo-after-rare-failure-of-insurer.html	2017-04-01T14:00:25+0000	It’s quite possible for a regulated insurer to take policyholders into the very realm of loss and uncertainty that insurance is specifically designed to avoid....
Business	https://www.nytimes.com/2017/04/01/business/patrick-shanahan-pentagon-nominee.html	2017-04-01T13:44:16+0000	Patrick M. Shanahan brings a reputation as an aerospace troubleshooter to his expected nomination for the No. 2 defense job, which others found too big to handle....
Business	https://www.nytimes.com/2017/04/01/business/media/bill-oreilly-sexual-harassment-fox-news.html	2017-04-01T13:40:11+0000	About $13 million has been paid out over the years to address complaints from women about Mr. O’Reilly’s behavior. He denies the claims have merit....
Business	https://www.nytimes.com/video/business/100000004978509/can-marijuana-real-estate-maintain-its-high.html	2017-04-01T09:01:00+0000	Across the country, medical marijuana operations are repurposing old, industrial spaces. But as legal weed gets cheaper, will the high cost of retrofitting pay off? Tour a new, indoor operation in Quincy, Mass., in this 360° video....
Business	https://www.nytimes.com/2017/04/01/business/a-real-estate-boom-powered-by-pot.html	2017-04-01T09:00:28+0000	The legalization of marijuana is upending the market for warehouses and retail stores, as companies pay a premium for places to grow and sell it....
Business	https://www.nytimes.com/2017/03/31/business/dealbook/how-some-top-trump-aides-made-their-fortunes.html	2017-04-01T03:11:17+0000	A conservative media impresario and producer of documentary films before joining the Trump campaign, Stephen K. Bannon has assets worth $11.8 million to $53.8 million, filings showed....
Business	https://www.nytimes.com/2017/03/31/business/obituary-pamela-edstrom-microsoft.html	2017-04-01T02:23:06+0000	Ms. Edstrom, who joined Microsoft as its first director of public relations in 1982, became one of Bill Gates’s closest outside advisers....
Business	https://www.nytimes.com/2017/03/31/business/energy-environment/indonesia-gold-mine-grasberg-freeport-mcmoran.html	2017-04-01T02:00:17+0000	Protesters are pressing the government to push back against Freeport-McMoRan, a U.S. mining giant, and to regain control of natural resources....
Business	https://www.nytimes.com/2017/03/31/business/media/obituary-alex-tizon-journalist-memoir.html	2017-04-01T01:59:21+0000	Mr. Tizon, who shared a Pulitzer Prize as a reporter, wrote the 2014 memoir “Big Little Man” in which he he asked, ‘When did this shame inside me begin?’...
Business	https://www.nytimes.com/2017/03/31/business/media/april-ryan-white-house-spicer-trump.html	2017-03-31T22:49:26+0000	A run-in with the White House press secretary this week has thrust a veteran reporter into a debate over the Trump administration’s attitudes toward gender and race....
Business	https://www.nytimes.com/2017/03/31/business/trump-trade-executive-orders.html	2017-03-31T22:04:50+0000	While two new executives orders reflect America’s trade tensions with China, they don’t address the core issues....
Business	https://www.nytimes.com/2017/03/31/business/yourtaxes/filing-income-tax-return.html	2017-03-31T21:40:46+0000	How to make filing your taxes just a little bit less painful....
Business	https://www.nytimes.com/2017/03/31/business/dealbook/will-overseas-regulators-trust-the-states-to-watch-insurers.html	2017-03-31T20:59:39+0000	A loss of systemically important status for A.I.G., Prudential and MetLife would end Federal Reserve oversight, and might make global regulators wary....
Business	https://www.nytimes.com/2017/03/31/business/corporate-virtual-shareholder-meetings.html	2017-03-31T20:25:21+0000	Companies are increasingly turning the annual meeting into an online-only affair, enabling them to cherry-pick questions and squelch dissenting views....
Business	https://www.nytimes.com/2017/03/31/business/dealbook/portugal-lone-star-novo-banco.html	2017-03-31T19:56:22+0000	The American private equity firm would inject $1.1 billion into the bank, which was salvaged from the collapse of Banco Espírito Santo, in exchange for a 75 percent stake....
Business	https://www.nytimes.com/2017/03/31/business/energy-environment/iran-total-energy-pouyanne.html	2017-03-31T18:54:33+0000	Total, the French energy giant, is drawn by the promise of a lucrative market but is moving cautiously as it considers investing....
Business	https://www.nytimes.com/2017/03/31/business/dealbook/why-the-urge-to-merge-could-return-to-wall-street.html	2017-03-31T18:14:20+0000	After the financial crisis, regulators put a freeze on large acquisitions by the big banks. But there’s a change in Washington....
Business	https://www.nytimes.com/2017/03/31/business/trump-health-care-lyndon-johnson-medicare.html	2017-03-31T17:45:18+0000	Unlike Donald Trump, Lyndon Johnson had years of political experience that enabled him to pass his landmark Medicare legislation....
Business	https://www.nytimes.com/2017/03/31/business/crayon-dandelion-crayola.html	2017-03-31T17:02:59+0000	The color, which was introduced in 1990, will be replaced by a color in the blue family that will be announced in May, a company official said....
Business	https://www.nytimes.com/2017/03/31/business/billionaires-yachts-jets-tracking.html	2017-03-31T16:24:31+0000	New technology and websites are making it easier to spot the whereabouts of people like the Russian billionaire Dmitry Rybolovlev....
Business	https://www.nytimes.com/2017/03/31/business/us-mexico-trade-medical-devices.html	2017-03-31T11:00:27+0000	The medical supply industry makes a particularly revelatory case study of the difficulties of untangling global trade....
Business	https://www.nytimes.com/2017/03/31/business/jessie-woolley-wilson-dreambox-learning.html	2017-03-31T11:00:03+0000	The chief executive of DreamBox Learning says you can be respectful of others and still subject their ideas to the toughest scrutiny....
Business	https://www.nytimes.com/2017/03/31/business/dealbook/levandowski-uber-google-aramco.html	2017-03-31T10:08:09+0000	The head of the company’s self-driving unit, accused of stealing technology from his former employer Google, is exercising his right against self-incrimination....
Business	https://www.nytimes.com/2017/03/30/business/energy-environment/trump-business-climate-policy.html	2017-03-31T00:52:31+0000	Companies that have embraced environmental goals are represented on White House councils, offering influence that advocacy groups hope they’ll use....
Business	https://www.nytimes.com/2017/03/30/business/student-loan-forgiveness-program-lawsuit.html	2017-03-31T00:34:20+0000	Over 550,000 people have applied to have their student loans forgiven, and thousands of approval letters have been sent. But they might be wrong....
Business	https://www.nytimes.com/2017/03/30/business/volkswagen-diesel-penalties.html	2017-03-31T00:11:26+0000	The company will pay $157 million as part of its efforts to resolve the legal fallout of its decade-long scheme to cheat on diesel emissions tests....
Business	https://www.nytimes.com/2017/03/30/business/labor-department-retirement-savings-account.html	2017-03-30T23:48:27+0000	The vote to kill a regulation allowing cities and counties to set up retirement savings accounts for some workers was a startling reversal for many Republicans....
Business	https://www.nytimes.com/2017/03/30/business/dealbook/arizona-summit-law-for-profit-school-probation.html	2017-03-30T22:42:45+0000	The American Bar Association acted against Arizona Summit Law after finding fault with its admissions practices, academic programs, and graduation and bar exam passage rates....
Business	https://www.nytimes.com/2017/03/30/business/dealbook/new-firms-catching-up-to-banks-in-foreclosure-rankings.html	2017-03-30T21:19:03+0000	Affiliates of the private equity firm Lone Star foreclosed on about 5,000 mortgages a year in 2015 and 2016, compared with 147 in 2010....
Business	https://www.nytimes.com/2017/03/30/business/dealbook/cincinnati-law-school-dean-budget-cuts.html	2017-03-30T20:19:06+0000	No public explanation was given, but it is clear that faculty members were rankled by the ways Jennifer S. Bard planned to combat revenue shortfalls....
Business	https://www.nytimes.com/2017/03/30/business/dealbook/cowens-china-bet-involves-more-than-just-money.html	2017-03-30T18:54:52+0000	Peter Cohen’s investment banking boutique needs capital to keep growing, while CEFC China Energy’s modest securities business could use expertise....
Business	https://www.nytimes.com/2017/03/30/business/edward-lampert-sears-kmart.html	2017-03-30T18:24:46+0000	Edward Lampert was a Wall Street wunderkind. And department stores still had promise. What a difference a decade makes....
Business	https://www.nytimes.com/2017/03/30/business/media/digital-music-spotify-apple-record-labels.html	2017-03-30T18:00:04+0000	It is the industry’s highest sales figure since 2009 and its best percentage gain since 1998....
Business	https://www.nytimes.com/2017/03/30/business/dealbook/lloyds-sets-the-pace-for-brexit-a-trickle-not-a-torrent.html	2017-03-30T17:58:38+0000	Large firms think that an exodus from Britain will be less than expected, and that London will retain its financial hub status....
Business	https://www.nytimes.com/2017/03/30/business/media/elena-ferrante-series-coming-to-hbo.html	2017-03-30T16:11:07+0000	The cable channel will broadcast a new drama series based on the author’s “My Brilliant Friend,” HBO announced on Thursday....
Business	https://www.nytimes.com/2017/03/30/business/nafta-trade-deal-trump.html	2017-03-30T15:43:38+0000	The White House will propose keeping major planks of Nafta in place, while signing orders that lay the groundwork for stricter enforcement of trade laws....
Business	https://www.nytimes.com/2017/03/30/business/dealbook/ackman-pershing-valeant-brexit.html	2017-03-30T10:11:49+0000	In his annual letter to investors, Mr. Ackman apologized for the disastrous bet on Valeant Pharmaceuticals that resulted in a $4 billion loss for his hedge fund....
Business	https://www.nytimes.com/2017/03/30/business/brexit-britain-eu-economy-banks.html	2017-03-30T04:01:17+0000	Months after the vote to leave the European Union, Britain is beginning the process, and the economic consequences are likely to be significant....
Business	https://www.nytimes.com/2017/03/29/business/coal-jobs-trump-appalachia.html	2017-03-30T01:07:36+0000	The jobs the president alluded to — hardy miners in mazelike tunnels with picks and shovels — have become vestiges of the past....
Business	https://www.nytimes.com/2017/03/29/business/google-says-uber-executive-used-confidential-data-to-poach-workers.html	2017-03-30T01:00:16+0000	Uber disclosed Google’s claim against Anthony Levandowski to support its request for arbitration in an intellectual property fight....
Business	https://www.nytimes.com/2017/03/29/business/chase-ads-youtube-fake-news-offensive-videos.html	2017-03-30T00:04:38+0000	The bank found that limiting its advertising to preapproved hosts, to avoid proximity to fake news or offensive videos, did not hurt its visibility....
Business	https://www.nytimes.com/2017/03/29/business/dealbook/valeant-bet-was-a-huge-mistake-hedge-fund-chief-ackman-says.html	2017-03-29T21:05:26+0000	In a rare moment of contrition, the billionaire hedge fund manager William Ackman apologized for an investment that cost his investors $4 billion....
Business	https://www.nytimes.com/2017/03/29/business/dealbook/look-for-market-buoyancy-ahead-of-brexit-to-be-short-lived.html	2017-03-29T20:56:12+0000	If hard, even rancorous bargaining coincides with slowing growth, investors in British assets are likely to encounter some turmoil in the months ahead....
Business	https://www.nytimes.com/2017/03/29/business/economy/economic-growth-first-quarter.html	2017-03-29T20:50:50+0000	Despite upbeat sentiment among consumers and investors in the new year, actual growth estimates are modest for the quarter and beyond....
Business	https://www.nytimes.com/2017/03/29/business/supreme-court-credit-card-fees.html	2017-03-29T18:20:43+0000	The justices ruled in favor of five New York businesses that wanted to inform their customers that they imposed a surcharge for the use of credit cards....
Business	https://www.nytimes.com/2017/03/29/business/china-walt-disney-fake.html	2017-03-29T17:14:39+0000	Meng Dekai, a former company executive, was accused of signing deals with local governments for Disney-related projects without authorization....
Business	https://www.nytimes.com/2017/03/29/business/dealbook/china-us-investment-bank-cowen.html	2017-03-29T16:38:33+0000	The deal comes after a recent flurry of acquisitions of Western companies by Chinese businesses....
Business	https://www.nytimes.com/2017/03/29/business/smallbusiness/funko-kidrobot-designer-toys-collectibles.html	2017-03-29T15:57:18+0000	Consumer demand for so-called designer toys has helped invigorate sales in the overall toy industry....
Business	https://www.nytimes.com/2017/03/29/business/media/sean-hannity-is-still-upset-ted-koppel-said-he-was-bad-for-america.html	2017-03-29T14:19:45+0000	Mr. Hannity, the Fox News personality, is lashing out over an interview aired on “CBS Sunday Morning.”...
Business	https://www.nytimes.com/2017/03/29/business/dealbook/blackrock-fink-stocks-trading.html	2017-03-29T10:27:33+0000	BlackRock plans to consolidate a large number of actively managed mutual funds with those that rely more on algorithms and models....
Business	https://www.nytimes.com/2017/03/29/business/dealbook/deutsche-borse-london-stock-exchange.html	2017-03-29T09:25:08+0000	The decision came after the London exchange said it was unwilling to sell a bond trading platform to appease regulators....
Business	https://www.nytimes.com/2017/03/29/business/westinghouse-toshiba-nuclear-bankruptcy.html	2017-03-29T07:31:00+0000	The company, whose corporate parent is Toshiba of Japan, led projects once seen as heralding a nuclear renaissance, but its filing casts a pall over the troubled industry....
Business	https://www.nytimes.com/2017/03/28/business/media/fox-news-racial-discrimination-lawsuit-slater.html	2017-03-29T02:00:57+0000	The suit says that Judith Slater, then the company’s comptroller, made racially charged comments, including suggestions that black men were “women beaters.”...
Business	https://www.nytimes.com/2017/03/28/business/media/bill-minor-dead-mississippi-reporter-on-civil-rights.html	2017-03-29T00:41:26+0000	Mr. Minor was already known for exposing corrupt Mississippi politicians when he became one of the South’s leading news voices on the civil rights movement....
