"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-07","2.4",,"45.2","0.0","0.0",,"26.7","20.0",,"   70","  310","6.3","9.8","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-08","1.5",,"0.0","0.0","0.0",,"28.9","20.6",,"  280","  260","7.2","10.3","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-09","1.6",,"0.0","0.0","0.0",,"27.2","19.4",,"  270","  290","5.4","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-10","1.5",,"0.0","0.0","0.0",,"28.9","20.0",,"  150","  170","4.5","8.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-11","1.4",,"0.0","0.0","0.0",,"29.4","23.9",,"  260","  260","5.8","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-12","2.3",,"0.0","0.0","0.0",,"31.1","25.0",,"  270","  260","7.2","11.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-13","2.2",,"0.0","0.0","0.0",,"32.2","22.8",,"  260","  270","6.3","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-14","2.1",,"8.9","0.0","0.0",,"22.8","18.3",,"   70","   70","5.8","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-15","1.5",,"0.0","0.0","0.0",,"28.9","20.0",,"  280","  290","5.4","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-16","1.2",,"0.0","0.0","0.0",,"30.6","20.0",,"  160","  150","4.0","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-17","1.2",,"0.0","0.0","0.0",,"29.4","22.8",,"  160","  170","5.4","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-18","1.3",,"0.0","0.0","0.0",,"31.1","22.8",,"  230","  240","4.5","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-19","1.4",,"0.0","0.0","0.0",,"33.3","25.0",,"  280","  280","5.4","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-20","1.3",,"0.3","0.0","0.0",,"34.4","25.0",,"  280","  250","5.4","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-21","1.7",,"0.0","0.0","0.0",,"33.3","24.4",,"  280","  260","4.5","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-22","1.1",,"14.5","0.0","0.0",,"33.3","21.7",,"  170","  150","3.6","5.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-23","1.2",,"1.5","0.0","0.0",,"26.1","21.7",,"  150","  160","4.5","7.6","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-24","3.0",,"18.8","0.0","0.0",,"22.8","17.2",,"   70","   80","6.7","10.3","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-25","2.3",,"0.0","0.0","0.0",,"21.7","16.7",,"   60","   60","4.5","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-26","1.7",,"0.0","0.0","0.0",,"25.0","18.3",,"   70","  180","4.0","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-27","1.1",,"0.0","0.0","0.0",,"25.6","18.3",,"  260","  240","4.0","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-28","1.3",,"0.0","0.0","0.0",,"29.4","21.7",,"   50","   30","5.4","7.6","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-29","4.2",,"0.0","0.0","0.0",,"25.0","19.4",,"   60","   60","7.6","11.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-30","1.9",,"0.0","0.0","0.0",,"27.8","17.8",,"   60","   50","5.4","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-31","0.9",,"0.0","0.0","0.0",,"31.1","18.9",,"   70","  260","4.0","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-01","1.2",,"0.0","0.0","0.0",,"33.3","21.7",,"  150","  240","3.6","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-02","0.7",,"2.3","0.0","0.0",,"30.0","20.6",,"  310","  320","5.4","8.5","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-03","0.8",,"0.0","0.0","0.0",,"30.6","20.0",,"  160","  150","4.0","8.5","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-04","1.9",,"3.8","0.0","0.0",,"28.9","20.6",,"  160","  140","5.8","9.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-05","2.0",,"7.6","0.0","0.0",,"25.6","20.6",,"  290","  290","6.3","9.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-06","1.7",,"0.0","0.0","0.0",,"24.4","17.8",,"  280","  330","4.5","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-07","1.1",,"19.3","0.0","0.0",,"21.7","17.8",,"  150","  170","4.0","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-08","1.3",,"0.0","0.0","0.0",,"25.6","18.3",,"   60","   20","4.0","6.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-09","0.6",,"0.0","0.0","0.0",,"29.4","17.8",,"  180","  200","3.6","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-10","1.0",,"0.0","0.0","0.0",,"28.3","20.0",,"  160","  150","4.0","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-11","1.2",,"0.0","0.0","0.0",,"27.8","20.6",,"  160","  160","5.4","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-12","1.5",,"2.8","0.0","0.0",,"25.0","17.8",,"  140","  180","4.0","7.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-13","1.7",,"0.0","0.0","0.0",,"28.3","21.7",,"   20","  280","4.5","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-14","1.0",,"0.0","0.0","0.0",,"26.7","21.1",,"  250","  170","4.0","5.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-15","0.5",,"11.4","0.0","0.0",,"23.3","20.0",,"  230","  250","3.6","5.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-16","1.0",,"0.0","0.0","0.0",,"30.6","21.1",,"   60","  290","4.5","6.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-17","1.4",,"0.0","0.0","0.0",,"28.3","20.6",,"  160","  160","4.5","7.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-18","1.5",,"22.4","0.0","0.0",,"27.8","22.8",,"  250","  240","4.5","8.5","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-19","1.3",,"0.0","0.0","0.0",,"30.0","22.8",,"  260","  260","5.4","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-20","2.0",,"0.0","0.0","0.0",,"27.2","20.6",,"  290","  340","4.5","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-21","1.5",,"0.0","0.0","0.0",,"30.6","21.7",,"  240","  250","5.4","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-22","2.3",,"7.6","0.0","0.0",,"31.7","22.2",,"  250","  270","6.3","11.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-23","1.8",,"0.0","0.0","0.0",,"27.2","21.1",,"  280","  310","4.5","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-24","1.4",,"0.0","0.0","0.0",,"26.7","18.3",,"  360","  280","4.5","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-25","1.1",,"0.0","0.0","0.0",,"25.6","17.2",,"   60","   50","4.0","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-26","1.7",,"0.0","0.0","0.0",,"25.6","16.7",,"   40","   60","4.0","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-27","2.0",,"0.0","0.0","0.0",,"25.6","17.2",,"   70","   60","5.8","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-28","2.8",,"0.0","0.0","0.0",,"24.4","17.2",,"   70","   50","7.2","9.8",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-29","3.6",,"7.4","0.0","0.0",,"20.0","16.1",,"   80","   90","7.2","11.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-30","2.3",,"0.3","0.0","0.0",,"25.6","15.6",,"   40","   30","5.8","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-31","1.7",,"0.0","0.0","0.0",,"27.2","17.8",,"  270","  270","6.3","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-01","2.2",,"0.0","0.0","0.0",,"21.7","12.8",,"  300","  280","4.5","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-02","2.5",,"13.5","0.0","0.0",,"20.0","12.2",,"  120","  110","4.5","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-03","2.5",,"18.8","0.0","0.0",,"20.6","15.0",,"  100","  120","5.4","8.5","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-04","2.1",,"0.0","0.0","0.0",,"26.7","16.1",,"  240","  270","5.4","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-05","1.4",,"0.0","0.0","0.0",,"29.4","20.6",,"  290","  280","6.7","11.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-06","1.7",,"10.7","0.0","0.0",,"22.2","16.1",,"   60","   30","6.3","9.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-07","2.2",,"0.3","0.0","0.0",,"21.7","15.0",,"  250","  260","6.3","11.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-08","1.7",,"0.0","0.0","0.0",,"21.7","14.4",,"  280","  280","5.8","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-09","1.8",,"0.0","0.0","0.0",,"21.1","12.8",,"   70","   40","5.4","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-10","2.6",,"0.0","0.0","0.0",,"22.2","13.9",,"   50","   60","6.7","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-11","0.9",,"0.0","0.0","0.0",,"24.4","12.8",,"   10","   30","4.0","5.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-12","0.6",,"0.0","0.0","0.0",,"25.6","15.0",,"  260","  260","3.6","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-13","1.1",,"1.5","0.0","0.0",,"28.3","17.8",,"  250","  260","4.0","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-14","1.0",,"0.5","0.0","0.0",,"27.2","21.1",,"  150","  240","4.5","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-15","0.7",,"0.0","0.0","0.0",,"27.2","19.4",,"  250","  250","3.6","5.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-16","1.3",,"0.0","0.0","0.0",,"27.8","21.1",,"  150","  160","4.0","6.3","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-17","1.2",,"0.0","0.0","0.0",,"27.2","20.0",,"  170","  170","3.6","5.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-18","3.1",,"0.0","0.0","0.0",,"22.8","20.0",,"   70","   80","5.8","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-19","4.4",,"5.6","0.0","0.0",,"25.6","20.6",,"   60","   50","9.4","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-20","2.8",,"0.0","0.0","0.0",,"26.1","21.7",,"   10","   30","6.7","11.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-21","2.5",,"0.0","0.0","0.0",,"26.7","21.7",,"   50","   10","5.8","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-22","3.2",,"0.0","0.0","0.0",,"27.8","18.9",,"   20","   30","6.3","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-23","2.1",,"0.0","0.0","0.0",,"30.6","20.0",,"   60","   40","5.4","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-24","0.7",,"0.0","0.0","0.0",,"32.8","20.6",,"   30","   30","4.0","5.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-25","1.3",,"0.0","0.0","0.0",,"31.1","21.1",,"   50","  150","4.0","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-26","0.9",,"0.0","0.0","0.0",,"28.9","20.0",,"   70","   60","3.6","5.4","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-27","1.7",,"0.0","0.0","0.0",,"30.6","20.6",,"   60","   50","5.4","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-28","2.6",,"0.0","0.0","0.0",,"26.1","15.0",,"  300","  310","6.7","10.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-29","1.1",,"0.0","0.0","0.0",,"20.0","12.8",,"  270","  280","4.0","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-30","2.8",,"0.0","0.0","0.0",,"18.9","12.2",,"   60","   30","7.6","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-01","1.3",,"0.0","0.0","0.0",,"20.0","10.0",,"   50","   50","4.5","5.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-02","1.1",,"0.0","0.0","0.0",,"22.8","11.1",,"   60","  180","3.6","5.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-03","1.4",,"0.0","0.0","0.0",,"21.7","13.9",,"  150","  260","4.0","7.6",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-04","2.2",,"0.0","0.0","0.0",,"23.9","13.3",,"  260","  260","6.3","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-05","2.2",,"0.0","0.0","0.0",,"28.3","18.3",,"  260","  250","6.3","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-06","1.1",,"0.0","0.0","0.0",,"27.8","20.0",,"  280","  290","4.5","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-07","1.8",,"0.0","0.0","0.0",,"27.2","18.9",,"  150","  150","4.5","7.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-08","2.2",,"5.6","0.0","0.0",,"25.0","22.2",,"  240","  240","5.4","9.4","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-09","2.2",,"6.6","0.0","0.0",,"25.0","21.7",,"  170","  150","5.4","11.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-10","1.3",,"0.0","0.0","0.0",,"27.2","18.9",,"  290","  320","4.0","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-11","2.6",,"1.5","0.0","0.0",,"25.0","15.6",,"   60","   90","6.3","8.5","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-12","3.9",,"1.8","0.0","0.0",,"17.8","12.8",,"   60","   80","8.1","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-13","2.7",,"0.0","0.0","0.0",,"19.4","11.1",,"   60","  120","5.4","7.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-14","1.1",,"2.0","0.0","0.0",,"22.2","16.1",,"   70","   60","3.6","4.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-15","1.9",,"0.0","0.0","0.0",,"23.3","18.3",,"  240","  260","6.7","10.3","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-16","3.0",,"0.3","0.0","0.0",,"20.6","7.8",,"  300","   99","5.8","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-17","1.8",,"0.0","0.0","0.0",,"14.4","5.6",,"  250","  250","4.5","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-18","1.7",,"0.0","0.0","0.0",,"22.2","10.0",,"  250","  240","4.5","7.2",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-19","2.0",,"0.0","0.0","0.0",,"21.7","13.3",,"  250","  250","5.8","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-20","1.8",,"0.0","0.0","0.0",,"22.8","13.9",,"  310","  300","5.4","8.5",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-21","1.0",,"0.0","0.0","0.0",,"25.6","13.3",,"  260","  250","3.6","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-22","0.7",,"0.0","0.0","0.0",,"24.4","13.9",,"  150","  170","3.6","5.4",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-23","1.6",,"0.0","0.0","0.0",,"23.3","16.1",,"  150","  160","3.6","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-24","2.5",,"5.1","0.0","0.0",,"23.3","19.4",,"  180","  180","7.2","13.4","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-25","0.9",,"0.0","0.0","0.0",,"19.4","13.9",,"  280","  300","4.0","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-26","2.7",,"0.0","0.0","0.0",,"14.4","10.0",,"  280","  310","5.8","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-27","1.7",,"0.0","0.0","0.0",,"16.7","8.3",,"  260","  210","4.5","7.6",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-28","2.2",,"0.0","0.0","0.0",,"20.6","12.8",,"  180","  210","5.4","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-29","3.0",,"77.0","0.0","0.0",,"19.4","15.6",,"  260","  260","8.1","16.1","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-30","3.9",,"6.4","0.0","0.0",,"16.1","7.8",,"  280","  270","8.9","15.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-31","2.6",,"0.0","0.0","0.0",,"13.9","7.2",,"  260","  260","7.6","11.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-01","1.1",,"0.0","0.0","0.0",,"15.0","6.1",,"  140","  130","4.5","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-02","1.1",,"0.0","0.0","0.0",,"22.2","14.4",,"  160","  200","4.0","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-03","2.5",,"0.0","0.0","0.0",,"23.3","10.6",,"  310","  300","6.7","9.8",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-04","2.6",,"0.0","0.0","0.0",,"13.3","7.8",,"   50","   70","5.8","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-05","1.9",,"0.5","0.0","0.0",,"16.1","10.6",,"  120","  100","5.4","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-06","2.2",,"0.3","0.0","0.0",,"18.9","7.8",,"  310","  310","5.8","9.4","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-07","2.9",,"17.8","0.0","0.0",,"9.4","4.4",,"   50","   40","5.8","9.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-08","2.4",,"0.0","0.0","0.0",,"9.4","3.9",,"   50","   50","6.3","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-09","1.5",,"0.0","0.0","0.0",,"12.8","3.9",,"  280","  260","4.5","8.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-10","4.2",,"0.3","0.0","0.0",,"10.6","-3.8",,"  310","  290","8.1","14.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-11","2.1",,"0.0","0.0","0.0",,"3.3","-4.3",,"   50","  320","5.8","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-12","0.8",,"0.0","0.0","0.0",,"7.8","0.0",,"  260","  260","4.5","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-13","1.6",,"1.8","0.0","0.0",,"8.3","3.9",,"   50","   50","5.4","6.7","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-14","2.2",,"0.0","0.0","0.0",,"8.9","1.7",,"   70","   50","5.4","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-15","2.3",,"0.0","0.0","0.0",,"10.6","2.8",,"  130","  150","4.5","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-16","2.9",,"5.1","0.0","0.0",,"13.9","6.1",,"  290","  280","6.7","13.4","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-17","3.5",,"0.0","0.0","0.0",,"8.3","2.8",,"  300","  320","5.4","13.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-18","1.5",,"2.5","0.0","0.0",,"13.3","1.1",,"  180","  170","3.6","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-19","4.3",,"5.8","0.0","0.0",,"15.0","3.3",,"  290","  290","8.9","17.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-20","3.0",,"0.0","0.0","0.0",,"8.3","2.2",,"  290","  260","7.2","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-21","2.3",,"0.0","0.0","0.0",,"14.4","5.6",,"  220","  240","6.3","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-22","3.0",,"5.3","0.0","0.0",,"13.3","1.7",,"  310","  300","7.6","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-23","2.1",,"0.0","0.0","0.0",,"6.1","-0.5",,"  320","  300","4.0","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-24","1.7",,"0.0","0.0","0.0",,"10.0","1.7",,"  250","  260","4.0","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-25","1.8",,"0.0","0.0","0.0",,"13.9","6.1",,"  250","  250","4.0","11.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-26","3.0",,"0.0","0.0","0.0",,"10.6","4.4",,"  310","  310","7.6","12.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-27","2.9",,"0.0","0.0","0.0",,"10.6","3.9",,"  320","  290","6.3","10.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-28","2.0",,"0.0","0.0","0.0",,"12.2","2.2",,"  240","  250","5.8","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-29","2.4",,"0.0","0.0","0.0",,"17.2","5.6",,"  310","  320","6.7","13.4",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-30","2.0",,"0.8","0.0","0.0",,"11.7","3.3",,"   80","  100","6.3","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-01","2.4",,"0.0","0.0","0.0",,"11.1","5.6",,"   80","   20","5.4","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-02","1.4",,"0.0","0.0","0.0",,"8.9","3.9",,"   80","   70","5.4","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-03","0.9",,"0.0","0.0","0.0",,"8.9","5.6",,"  100","  100","4.0","4.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-04","1.6",,"0.0","0.0","0.0",,"10.6","4.4",,"  150","  180","4.5","7.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-05","3.0",,"19.1","0.0","0.0",,"16.1","10.0",,"  170","  170","6.3","9.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-06","3.4",,"0.0","0.0","0.0",,"15.0","4.4",,"  260","  290","7.2","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-07","3.0",,"0.0","0.0","0.0",,"6.7","2.8",,"  290","  250","7.6","13.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-08","2.2",,"0.0","0.0","0.0",,"3.9","1.1",,"  280","  290","5.4","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-09","1.9",,"11.7","117.0","0.0",,"1.7","-1.0",,"   40","   40","4.5","7.2","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-10","2.9",,"0.0","0.0","100.0",,"3.9","-1.6",,"  260","  250","6.7","10.7","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-11","2.4",,"0.0","0.0","50.0",,"5.0","0.6",,"  240","  260","5.8","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-12","3.3",,"0.0","0.0","0.0",,"10.0","-1.6",,"  280","  300","7.6","14.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-13","4.8",,"0.0","0.0","0.0",,"-0.5","-6.6",,"  290","  290","9.8","17.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-14","2.6",,"2.3","30.0","30.0",,"0.0","-5.5",,"  310","  310","7.2","10.7","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-15","1.7",,"2.8","30.0","30.0",,"-2.1","-6.6",,"  270","  250","5.4","8.5","    1",,,,,,"    1"
